invoice_id,invoice_date,due_date,actual_payment_date,customer_name,city,risk_category,product_category,payment_terms_days,invoice_amount,paid_amount,outstanding,days_overdue,aging_bucket,status,credit_limit,credit_utilization,outstanding_ratio,is_high_risk
INV-05257,2022-12-17,2023-01-31,2023-02-23,FitZone Wholesale,Indore,Medium Risk,Mass Gainer,45,20531.06,0.0,20531.06,23,1-30 days,Overdue,125000,0.1642,1.0,0
INV-02647,2022-12-18,2023-02-01,2023-02-02,VitaWell Distributors,Ahmedabad,Low Risk,BCAA,45,12931.24,12931.24,0.0,0,Current,Paid,190000,0.0681,0.0,0
INV-03165,2022-12-18,2023-02-01,2023-03-04,ProHealth Wholesale,Pune,Low Risk,Creatine,45,20172.15,5512.66,14659.49,31,31-60 days,Partially Paid,130000,0.1552,0.7267,0
INV-03865,2022-12-18,2023-02-16,2023-02-17,NutriGo Stores,Hyderabad,Low Risk,Casein Blend,60,12813.87,12813.87,0.0,0,Current,Paid,145000,0.0884,0.0,0
INV-02699,2022-12-18,2023-02-01,2023-02-02,VitaWell Distributors,Ahmedabad,Low Risk,Creatine,45,29271.28,29271.28,0.0,0,Current,Paid,190000,0.1541,0.0,0
INV-03897,2022-12-18,2023-02-01,2023-02-01,PeakPerform Co,Mumbai,Medium Risk,Mass Gainer,45,3625.94,3625.94,0.0,0,Current,Paid,90000,0.0403,0.0,0
INV-02351,2022-12-18,2023-01-17,2023-01-18,PowerFit Stores,Delhi,Medium Risk,Collagen,30,22155.66,22155.66,0.0,0,Current,Paid,195000,0.1136,0.0,0
INV-05082,2022-12-18,2023-02-01,2023-02-03,FitZone Wholesale,Indore,Medium Risk,Collagen,45,17625.51,17625.51,0.0,0,Current,Paid,125000,0.141,0.0,0
INV-03583,2022-12-19,2023-01-18,2023-05-11,BodyBuild Dist,Delhi,High Risk,Plant Protein,30,12495.23,0.0,12495.23,113,90+ days,Overdue,165000,0.0757,0.9999,1
INV-05683,2022-12-19,2023-01-18,2023-02-03,SupremeNutrition,Coimbatore,Medium Risk,Casein Blend,30,6847.0,3159.88,3687.12,16,1-30 days,Partially Paid,115000,0.0595,0.5384,0
INV-03065,2022-12-19,2023-02-02,2023-02-02,ProHealth Wholesale,Pune,Low Risk,Soy Isolate,45,26926.41,26926.41,0.0,0,Current,Paid,130000,0.2071,0.0,0
INV-03890,2022-12-19,2023-02-02,2023-02-18,PeakPerform Co,Mumbai,Medium Risk,Creatine,45,4215.67,0.0,4215.67,16,1-30 days,Overdue,90000,0.0468,0.9998,0
INV-02849,2022-12-19,2023-01-18,2023-04-28,ActiveLife Co,Bangalore,Medium Risk,Whey Protein,30,9223.79,0.0,9223.79,100,90+ days,Overdue,100000,0.0922,0.9999,1
INV-05294,2022-12-19,2023-01-18,2023-05-10,PowerNutrition Co,Bhopal,High Risk,Whey Protein,30,17661.46,0.0,17661.46,112,90+ days,Overdue,88000,0.2007,0.9999,1
INV-03900,2022-12-19,2023-02-02,2023-02-02,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,45,17928.27,17928.27,0.0,0,Current,Paid,90000,0.1992,0.0,0
INV-03254,2022-12-20,2023-02-03,2023-02-03,ProHealth Wholesale,Pune,Low Risk,Creatine,45,27802.44,27802.44,0.0,0,Current,Paid,130000,0.2139,0.0,0
INV-05139,2022-12-20,2023-01-19,2023-05-25,FitZone Wholesale,Indore,Medium Risk,Mass Gainer,30,38368.36,9472.83,28895.53,126,90+ days,Partially Paid,125000,0.3069,0.7531,1
INV-03267,2022-12-20,2023-01-19,2023-01-21,FuelUp Nutrition,Mumbai,Medium Risk,Casein Blend,30,15289.18,15289.18,0.0,0,Current,Paid,85000,0.1799,0.0,0
INV-01457,2022-12-20,2023-02-03,2023-02-03,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,45,8236.43,8236.43,0.0,0,Current,Paid,140000,0.0588,0.0,0
INV-04364,2022-12-21,2023-02-04,2023-02-06,SwiftNutrition,Jaipur,Low Risk,Creatine,45,10365.55,10365.55,0.0,0,Current,Paid,175000,0.0592,0.0,0
INV-04694,2022-12-21,2023-01-20,2023-05-08,ProZone India,Lucknow,High Risk,Creatine,30,13737.81,0.0,13737.81,108,90+ days,Overdue,60000,0.229,0.9999,1
INV-02589,2022-12-21,2023-02-04,2023-02-04,VitaWell Distributors,Ahmedabad,Low Risk,Plant Protein,45,32616.5,32616.5,0.0,0,Current,Paid,190000,0.1717,0.0,0
INV-03658,2022-12-21,2023-01-20,2023-04-23,BodyBuild Dist,Delhi,High Risk,Whey Protein,30,41300.34,0.0,41300.34,93,90+ days,Overdue,165000,0.2503,1.0,1
INV-05729,2022-12-21,2023-01-20,2023-04-16,SupremeNutrition,Coimbatore,Medium Risk,Plant Protein,30,8680.78,0.0,8680.78,86,61-90 days,Overdue,115000,0.0755,0.9999,1
INV-01308,2022-12-22,2023-01-06,2023-01-06,FitLife Distributors,Delhi,High Risk,Soy Isolate,15,13033.18,13033.18,0.0,0,Current,Paid,180000,0.0724,0.0,0
INV-04555,2022-12-22,2023-01-21,2023-04-13,EliteSports Dist,Surat,Medium Risk,Creatine,30,10252.29,6391.01,3861.28,82,61-90 days,Partially Paid,110000,0.0932,0.3766,1
INV-03737,2022-12-22,2023-02-20,2023-03-23,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,44528.44,0.0,44528.44,31,31-60 days,Overdue,145000,0.3071,1.0,0
INV-03478,2022-12-22,2023-01-21,2023-01-24,BodyBuild Dist,Delhi,High Risk,Whey Protein,30,43420.23,43420.23,0.0,0,Current,Paid,165000,0.2632,0.0,0
INV-03571,2022-12-22,2023-01-21,2023-03-23,BodyBuild Dist,Delhi,High Risk,Plant Protein,30,22399.43,6461.43,15938.0,61,61-90 days,Partially Paid,165000,0.1358,0.7115,1
INV-05262,2022-12-22,2023-01-21,2023-03-28,FitZone Wholesale,Indore,Medium Risk,Plant Protein,30,5241.51,0.0,5241.51,66,61-90 days,Overdue,125000,0.0419,0.9998,1
INV-01681,2022-12-23,2023-01-22,2023-01-24,HealthHub Retail,Chennai,High Risk,Soy Isolate,30,51838.12,51838.12,0.0,0,Current,Paid,210000,0.2468,0.0,0
INV-04244,2022-12-23,2023-01-07,2023-04-01,IronBody Retail,Kolkata,High Risk,Soy Isolate,15,17519.08,0.0,17519.08,84,61-90 days,Overdue,70000,0.2503,0.9999,1
INV-01966,2022-12-24,2023-02-07,2023-02-07,Apex Nutrition,Hyderabad,Low Risk,Whey Protein,45,24931.28,24931.28,0.0,0,Current,Paid,160000,0.1558,0.0,0
INV-03579,2022-12-24,2023-01-23,2023-05-09,BodyBuild Dist,Delhi,High Risk,Mass Gainer,30,42639.42,0.0,42639.42,106,90+ days,Overdue,165000,0.2584,1.0,1
INV-02966,2022-12-24,2023-01-23,2023-05-02,MuscleZone Retail,Chennai,High Risk,Whey Protein,30,3891.84,0.0,3891.84,99,90+ days,Overdue,55000,0.0708,0.9997,1
INV-04162,2022-12-25,2023-01-24,2023-05-03,IronBody Retail,Kolkata,High Risk,Whey Protein,30,15752.29,0.0,15752.29,99,90+ days,Overdue,70000,0.225,0.9999,1
INV-03855,2022-12-25,2023-02-08,2023-02-11,NutriGo Stores,Hyderabad,Low Risk,BCAA,45,45527.63,45527.63,0.0,0,Current,Paid,145000,0.314,0.0,0
INV-01435,2022-12-25,2023-02-08,2023-02-08,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,45,13609.2,13609.2,0.0,0,Current,Paid,140000,0.0972,0.0,0
INV-03109,2022-12-25,2023-02-08,2023-02-09,ProHealth Wholesale,Pune,Low Risk,Collagen,45,30652.44,30652.44,0.0,0,Current,Paid,130000,0.2358,0.0,0
INV-05206,2022-12-25,2023-02-08,2023-02-11,FitZone Wholesale,Indore,Medium Risk,Plant Protein,45,33207.91,33207.91,0.0,0,Current,Paid,125000,0.2657,0.0,0
INV-01393,2022-12-26,2023-01-25,2023-01-25,NutriMax Wholesale,Bangalore,Medium Risk,Creatine,30,27512.04,27512.04,0.0,0,Current,Paid,140000,0.1965,0.0,0
INV-01875,2022-12-26,2023-01-25,2023-01-25,GymPro Supplements,Pune,Medium Risk,Soy Isolate,30,18567.48,18567.48,0.0,0,Current,Paid,75000,0.2476,0.0,0
INV-04132,2022-12-26,2023-01-25,2023-03-20,IronBody Retail,Kolkata,High Risk,Collagen,30,12740.96,7315.75,5425.21,54,31-60 days,Partially Paid,70000,0.182,0.4258,0
INV-01288,2022-12-26,2023-01-10,2023-01-10,FitLife Distributors,Delhi,High Risk,Plant Protein,15,50460.42,50460.42,0.0,0,Current,Paid,180000,0.2803,0.0,0
INV-03358,2022-12-26,2023-02-09,2023-02-09,FuelUp Nutrition,Mumbai,Medium Risk,Plant Protein,45,27058.68,27058.68,0.0,0,Current,Paid,85000,0.3183,0.0,0
INV-05106,2022-12-26,2023-02-09,2023-02-09,FitZone Wholesale,Indore,Medium Risk,BCAA,45,24526.01,24526.01,0.0,0,Current,Paid,125000,0.1962,0.0,0
INV-01784,2022-12-26,2023-02-09,2023-03-15,GymPro Supplements,Pune,Medium Risk,Collagen,45,6653.18,0.0,6653.18,34,31-60 days,Overdue,75000,0.0887,0.9998,0
INV-02243,2022-12-26,2023-01-10,2023-04-27,SportsFuel India,Mumbai,High Risk,Casein Blend,15,22416.72,0.0,22416.72,107,90+ days,Overdue,80000,0.2802,1.0,1
INV-01955,2022-12-26,2023-01-25,2023-01-25,GymPro Supplements,Pune,Medium Risk,Casein Blend,30,6137.39,6137.39,0.0,0,Current,Paid,75000,0.0818,0.0,0
INV-04037,2022-12-27,2023-02-10,2023-05-13,PeakPerform Co,Mumbai,Medium Risk,Collagen,45,17622.4,7829.13,9793.27,92,90+ days,Partially Paid,90000,0.1958,0.5557,1
INV-01509,2022-12-27,2023-02-10,2023-03-16,NutriMax Wholesale,Bangalore,Medium Risk,Soy Isolate,45,15378.76,0.0,15378.76,34,31-60 days,Overdue,140000,0.1098,0.9999,0
INV-04316,2022-12-27,2023-02-25,2023-02-25,SwiftNutrition,Jaipur,Low Risk,Whey Protein,60,29490.24,29490.24,0.0,0,Current,Paid,175000,0.1685,0.0,0
INV-02473,2022-12-27,2023-02-10,2023-02-10,PowerFit Stores,Delhi,Medium Risk,Casein Blend,45,42361.77,42361.77,0.0,0,Current,Paid,195000,0.2172,0.0,0
INV-03972,2022-12-27,2023-01-26,2023-01-26,PeakPerform Co,Mumbai,Medium Risk,Creatine,30,24861.05,24861.05,0.0,0,Current,Paid,90000,0.2762,0.0,0
INV-04714,2022-12-27,2023-01-26,2023-01-26,ProZone India,Lucknow,High Risk,Soy Isolate,30,6263.94,6263.94,0.0,0,Current,Paid,60000,0.1044,0.0,0
INV-05725,2022-12-27,2023-02-10,2023-06-06,SupremeNutrition,Coimbatore,Medium Risk,Collagen,45,11624.97,4556.9,7068.07,116,90+ days,Partially Paid,115000,0.1011,0.608,1
INV-03081,2022-12-27,2023-02-10,2023-02-10,ProHealth Wholesale,Pune,Low Risk,Whey Protein,45,37278.88,37278.88,0.0,0,Current,Paid,130000,0.2868,0.0,0
INV-04161,2022-12-27,2023-01-26,2023-06-03,IronBody Retail,Kolkata,High Risk,Whey Protein,30,8042.64,0.0,8042.64,128,90+ days,Overdue,70000,0.1149,0.9999,1
INV-01160,2022-12-27,2023-01-26,2023-04-23,Protein World Ltd,Mumbai,High Risk,Casein Blend,30,9672.47,0.0,9672.47,87,61-90 days,Overdue,95000,0.1018,0.9999,1
INV-02586,2022-12-27,2023-01-26,2023-01-26,VitaWell Distributors,Ahmedabad,Low Risk,Creatine,30,10213.55,10213.55,0.0,0,Current,Paid,190000,0.0538,0.0,0
INV-03136,2022-12-28,2023-02-26,2023-02-26,ProHealth Wholesale,Pune,Low Risk,Collagen,60,40342.68,40342.68,0.0,0,Current,Paid,130000,0.3103,0.0,0
INV-04534,2022-12-28,2023-01-27,2023-05-19,EliteSports Dist,Surat,Medium Risk,BCAA,30,26959.46,0.0,26959.46,112,90+ days,Overdue,110000,0.2451,1.0,1
INV-02978,2022-12-28,2023-01-27,2023-04-05,MuscleZone Retail,Chennai,High Risk,Whey Protein,30,6990.1,4247.47,2742.63,68,61-90 days,Partially Paid,55000,0.1271,0.3923,1
INV-02389,2022-12-28,2023-02-11,2023-02-27,PowerFit Stores,Delhi,Medium Risk,Casein Blend,45,55966.3,0.0,55966.3,16,1-30 days,Overdue,195000,0.287,1.0,0
INV-04584,2022-12-28,2023-01-27,2023-02-25,EliteSports Dist,Surat,Medium Risk,Soy Isolate,30,32135.73,0.0,32135.73,29,1-30 days,Overdue,110000,0.2921,1.0,0
INV-02379,2022-12-28,2023-02-11,2023-02-11,PowerFit Stores,Delhi,Medium Risk,Whey Protein,45,7905.48,7905.48,0.0,0,Current,Paid,195000,0.0405,0.0,0
INV-01667,2022-12-29,2023-01-28,2023-04-27,HealthHub Retail,Chennai,High Risk,Plant Protein,30,20500.71,0.0,20500.71,89,61-90 days,Overdue,210000,0.0976,1.0,1
INV-01493,2022-12-29,2023-01-28,2023-05-27,NutriMax Wholesale,Bangalore,Medium Risk,Soy Isolate,30,42781.32,0.0,42781.32,119,90+ days,Overdue,140000,0.3056,1.0,1
INV-02986,2022-12-29,2023-01-28,2023-05-01,MuscleZone Retail,Chennai,High Risk,Collagen,30,2410.64,0.0,2410.64,93,90+ days,Overdue,55000,0.0438,0.9996,1
INV-04134,2022-12-29,2023-01-13,2023-05-03,IronBody Retail,Kolkata,High Risk,Creatine,15,6235.3,0.0,6235.3,110,90+ days,Overdue,70000,0.0891,0.9998,1
INV-05393,2022-12-29,2023-01-13,2023-02-20,PowerNutrition Co,Bhopal,High Risk,Casein Blend,15,7098.1,2446.63,4651.47,38,31-60 days,Partially Paid,88000,0.0807,0.6552,0
INV-02752,2022-12-29,2023-01-28,2023-05-21,ActiveLife Co,Bangalore,Medium Risk,Creatine,30,6081.26,0.0,6081.26,113,90+ days,Overdue,100000,0.0608,0.9998,1
INV-04763,2022-12-29,2023-01-28,2023-06-04,ProZone India,Lucknow,High Risk,Mass Gainer,30,10728.64,0.0,10728.64,127,90+ days,Overdue,60000,0.1788,0.9999,1
INV-01668,2022-12-30,2023-01-29,2023-04-03,HealthHub Retail,Chennai,High Risk,Whey Protein,30,43643.13,0.0,43643.13,64,61-90 days,Overdue,210000,0.2078,1.0,1
INV-01350,2022-12-30,2023-01-29,2023-04-20,FitLife Distributors,Delhi,High Risk,BCAA,30,9830.81,0.0,9830.81,81,61-90 days,Overdue,180000,0.0546,0.9999,1
INV-01084,2022-12-30,2023-01-29,2023-05-08,Protein World Ltd,Mumbai,High Risk,Whey Protein,30,10249.72,0.0,10249.72,99,90+ days,Overdue,95000,0.1079,0.9999,1
INV-04334,2022-12-30,2023-02-13,2023-02-15,SwiftNutrition,Jaipur,Low Risk,Whey Protein,45,49528.22,49528.22,0.0,0,Current,Paid,175000,0.283,0.0,0
INV-01794,2022-12-31,2023-02-14,2023-02-18,GymPro Supplements,Pune,Medium Risk,Soy Isolate,45,6021.4,6021.4,0.0,0,Current,Paid,75000,0.0803,0.0,0
INV-04605,2022-12-31,2023-02-14,2023-02-16,EliteSports Dist,Surat,Medium Risk,Soy Isolate,45,34966.64,34966.64,0.0,0,Current,Paid,110000,0.3179,0.0,0
INV-04721,2022-12-31,2023-01-30,2023-03-17,ProZone India,Lucknow,High Risk,Casein Blend,30,6448.32,0.0,6448.32,46,31-60 days,Overdue,60000,0.1075,0.9998,0
INV-02888,2022-12-31,2023-01-15,2023-04-05,MuscleZone Retail,Chennai,High Risk,Creatine,15,5996.35,0.0,5996.35,80,61-90 days,Overdue,55000,0.109,0.9998,1
INV-04274,2022-12-31,2023-01-30,2023-01-30,SwiftNutrition,Jaipur,Low Risk,Whey Protein,30,16337.5,16337.5,0.0,0,Current,Paid,175000,0.0934,0.0,0
INV-04974,2022-12-31,2023-03-01,2023-03-05,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,60,12027.47,12027.47,0.0,0,Current,Paid,155000,0.0776,0.0,0
INV-02700,2022-12-31,2023-02-14,2023-02-17,VitaWell Distributors,Ahmedabad,Low Risk,Mass Gainer,45,41881.88,41881.88,0.0,0,Current,Paid,190000,0.2204,0.0,0
INV-02228,2022-12-31,2023-01-30,2023-04-23,SportsFuel India,Mumbai,High Risk,Casein Blend,30,15613.4,3569.6,12043.8,83,61-90 days,Partially Paid,80000,0.1952,0.7713,1
INV-02623,2023-01-01,2023-02-15,2023-02-15,VitaWell Distributors,Ahmedabad,Low Risk,Casein Blend,45,19425.88,19425.88,0.0,0,Current,Paid,190000,0.1022,0.0,0
INV-03010,2023-01-01,2023-01-16,2023-03-23,MuscleZone Retail,Chennai,High Risk,Whey Protein,15,14046.16,0.0,14046.16,66,61-90 days,Overdue,55000,0.2554,0.9999,1
INV-04107,2023-01-03,2023-02-02,2023-05-07,IronBody Retail,Kolkata,High Risk,Casein Blend,30,12893.76,0.0,12893.76,94,90+ days,Overdue,70000,0.1842,0.9999,1
INV-04531,2023-01-03,2023-02-02,2023-02-02,EliteSports Dist,Surat,Medium Risk,Creatine,30,32608.94,32608.94,0.0,0,Current,Paid,110000,0.2964,0.0,0
INV-05228,2023-01-03,2023-02-02,2023-02-04,FitZone Wholesale,Indore,Medium Risk,Whey Protein,30,38808.05,38808.05,0.0,0,Current,Paid,125000,0.3105,0.0,0
INV-01802,2023-01-03,2023-02-02,2023-02-02,GymPro Supplements,Pune,Medium Risk,Whey Protein,30,6138.16,6138.16,0.0,0,Current,Paid,75000,0.0818,0.0,0
INV-03042,2023-01-03,2023-02-02,2023-04-16,MuscleZone Retail,Chennai,High Risk,BCAA,30,12097.84,2700.23,9397.61,73,61-90 days,Partially Paid,55000,0.22,0.7767,1
INV-02551,2023-01-03,2023-02-17,2023-02-20,VitaWell Distributors,Ahmedabad,Low Risk,Whey Protein,45,13353.36,13353.36,0.0,0,Current,Paid,190000,0.0703,0.0,0
INV-04708,2023-01-04,2023-01-19,2023-04-24,ProZone India,Lucknow,High Risk,Collagen,15,18134.48,6118.86,12015.62,95,90+ days,Partially Paid,60000,0.3022,0.6625,1
INV-02493,2023-01-04,2023-02-03,2023-02-06,PowerFit Stores,Delhi,Medium Risk,Whey Protein,30,9238.56,9238.56,0.0,0,Current,Paid,195000,0.0474,0.0,0
INV-02934,2023-01-04,2023-02-03,2023-05-18,MuscleZone Retail,Chennai,High Risk,Mass Gainer,30,13966.46,0.0,13966.46,104,90+ days,Overdue,55000,0.2539,0.9999,1
INV-03019,2023-01-04,2023-02-03,2023-05-16,MuscleZone Retail,Chennai,High Risk,Casein Blend,30,11527.06,3970.35,7556.71,102,90+ days,Partially Paid,55000,0.2096,0.6555,1
INV-02704,2023-01-04,2023-02-18,2023-02-18,VitaWell Distributors,Ahmedabad,Low Risk,Soy Isolate,45,20830.4,20830.4,0.0,0,Current,Paid,190000,0.1096,0.0,0
INV-05095,2023-01-05,2023-02-19,2023-05-02,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,45,38826.86,0.0,38826.86,72,61-90 days,Overdue,125000,0.3106,1.0,1
INV-05271,2023-01-05,2023-02-04,2023-04-21,PowerNutrition Co,Bhopal,High Risk,BCAA,30,14772.24,5311.42,9460.82,76,61-90 days,Partially Paid,88000,0.1679,0.6404,1
INV-04187,2023-01-05,2023-02-04,2023-02-04,IronBody Retail,Kolkata,High Risk,Collagen,30,20958.84,20958.84,0.0,0,Current,Paid,70000,0.2994,0.0,0
INV-02667,2023-01-06,2023-03-07,2023-03-07,VitaWell Distributors,Ahmedabad,Low Risk,Whey Protein,60,33203.89,33203.89,0.0,0,Current,Paid,190000,0.1748,0.0,0
INV-05814,2023-01-06,2023-02-05,2023-02-05,SupremeNutrition,Coimbatore,Medium Risk,Soy Isolate,30,22523.12,22523.12,0.0,0,Current,Paid,115000,0.1959,0.0,0
INV-01983,2023-01-06,2023-03-07,2023-03-09,Apex Nutrition,Hyderabad,Low Risk,Plant Protein,60,19960.03,19960.03,0.0,0,Current,Paid,160000,0.1247,0.0,0
INV-01246,2023-01-06,2023-01-21,2023-01-21,FitLife Distributors,Delhi,High Risk,Mass Gainer,15,30462.5,30462.5,0.0,0,Current,Paid,180000,0.1692,0.0,0
INV-05620,2023-01-06,2023-03-07,2023-03-07,HealthFirst Retail,Vadodara,Low Risk,Creatine,60,7509.09,7509.09,0.0,0,Current,Paid,170000,0.0442,0.0,0
INV-03048,2023-01-06,2023-02-05,2023-02-05,MuscleZone Retail,Chennai,High Risk,Creatine,30,8815.33,8815.33,0.0,0,Current,Paid,55000,0.1603,0.0,0
INV-03565,2023-01-06,2023-02-05,2023-03-14,BodyBuild Dist,Delhi,High Risk,Casein Blend,30,10345.66,0.0,10345.66,37,31-60 days,Overdue,165000,0.0627,0.9999,0
INV-03736,2023-01-06,2023-02-20,2023-02-23,NutriGo Stores,Hyderabad,Low Risk,Creatine,45,16302.21,16302.21,0.0,0,Current,Paid,145000,0.1124,0.0,0
INV-04176,2023-01-06,2023-02-05,2023-02-05,IronBody Retail,Kolkata,High Risk,Plant Protein,30,22332.46,22332.46,0.0,0,Current,Paid,70000,0.319,0.0,0
INV-01957,2023-01-06,2023-02-05,2023-02-05,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,30,8092.75,8092.75,0.0,0,Current,Paid,160000,0.0506,0.0,0
INV-04177,2023-01-06,2023-02-05,2023-06-04,IronBody Retail,Kolkata,High Risk,Casein Blend,30,19861.38,0.0,19861.38,119,90+ days,Overdue,70000,0.2837,0.9999,1
INV-03207,2023-01-07,2023-02-21,2023-02-25,ProHealth Wholesale,Pune,Low Risk,Whey Protein,45,19974.02,19974.02,0.0,0,Current,Paid,130000,0.1536,0.0,0
INV-05793,2023-01-07,2023-02-06,2023-02-26,SupremeNutrition,Coimbatore,Medium Risk,Casein Blend,30,32518.63,0.0,32518.63,20,1-30 days,Overdue,115000,0.2828,1.0,0
INV-04885,2023-01-07,2023-03-08,2023-03-08,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,60,40180.71,40180.71,0.0,0,Current,Paid,155000,0.2592,0.0,0
INV-04332,2023-01-08,2023-03-09,2023-03-13,SwiftNutrition,Jaipur,Low Risk,BCAA,60,37471.85,37471.85,0.0,0,Current,Paid,175000,0.2141,0.0,0
INV-02634,2023-01-08,2023-02-07,2023-02-07,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,30,17032.96,17032.96,0.0,0,Current,Paid,190000,0.0896,0.0,0
INV-01560,2023-01-08,2023-02-07,2023-02-07,NutriMax Wholesale,Bangalore,Medium Risk,Casein Blend,30,24358.31,24358.31,0.0,0,Current,Paid,140000,0.174,0.0,0
INV-03045,2023-01-08,2023-02-07,2023-02-07,MuscleZone Retail,Chennai,High Risk,Collagen,30,7052.1,7052.1,0.0,0,Current,Paid,55000,0.1282,0.0,0
INV-05707,2023-01-09,2023-02-23,2023-05-24,SupremeNutrition,Coimbatore,Medium Risk,Collagen,45,27477.88,6849.42,20628.46,90,61-90 days,Partially Paid,115000,0.2389,0.7507,1
INV-03682,2023-01-09,2023-03-10,2023-03-10,NutriGo Stores,Hyderabad,Low Risk,Collagen,60,40226.27,40226.27,0.0,0,Current,Paid,145000,0.2774,0.0,0
INV-03005,2023-01-09,2023-01-24,2023-03-18,MuscleZone Retail,Chennai,High Risk,Whey Protein,15,12214.98,0.0,12214.98,53,31-60 days,Overdue,55000,0.2221,0.9999,0
INV-03839,2023-01-09,2023-02-23,2023-02-23,NutriGo Stores,Hyderabad,Low Risk,Mass Gainer,45,43482.7,43482.7,0.0,0,Current,Paid,145000,0.2999,0.0,0
INV-01547,2023-01-10,2023-02-09,2023-06-03,NutriMax Wholesale,Bangalore,Medium Risk,Collagen,30,19754.13,7434.66,12319.47,114,90+ days,Partially Paid,140000,0.1411,0.6236,1
INV-02373,2023-01-10,2023-02-24,2023-02-28,PowerFit Stores,Delhi,Medium Risk,Creatine,45,22030.59,22030.59,0.0,0,Current,Paid,195000,0.113,0.0,0
INV-03711,2023-01-10,2023-03-11,2023-03-14,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,60,7988.53,7988.53,0.0,0,Current,Paid,145000,0.0551,0.0,0
INV-04156,2023-01-10,2023-01-25,2023-01-25,IronBody Retail,Kolkata,High Risk,BCAA,15,8108.39,8108.39,0.0,0,Current,Paid,70000,0.1158,0.0,0
INV-04488,2023-01-10,2023-02-09,2023-02-09,EliteSports Dist,Surat,Medium Risk,Mass Gainer,30,25589.77,25589.77,0.0,0,Current,Paid,110000,0.2326,0.0,0
INV-01956,2023-01-10,2023-02-09,2023-06-07,GymPro Supplements,Pune,Medium Risk,Collagen,30,13326.5,0.0,13326.5,118,90+ days,Overdue,75000,0.1777,0.9999,1
INV-02236,2023-01-11,2023-02-10,2023-04-22,SportsFuel India,Mumbai,High Risk,BCAA,30,12245.37,6545.15,5700.22,71,61-90 days,Partially Paid,80000,0.1531,0.4655,1
INV-03961,2023-01-11,2023-02-10,2023-02-10,PeakPerform Co,Mumbai,Medium Risk,Collagen,30,6577.7,6577.7,0.0,0,Current,Paid,90000,0.0731,0.0,0
INV-05518,2023-01-11,2023-02-25,2023-02-25,HealthFirst Retail,Vadodara,Low Risk,Soy Isolate,45,53297.39,53297.39,0.0,0,Current,Paid,170000,0.3135,0.0,0
INV-01495,2023-01-11,2023-02-25,2023-02-25,NutriMax Wholesale,Bangalore,Medium Risk,Collagen,45,21196.34,21196.34,0.0,0,Current,Paid,140000,0.1514,0.0,0
INV-02509,2023-01-11,2023-02-10,2023-02-25,PowerFit Stores,Delhi,Medium Risk,Creatine,30,33676.02,0.0,33676.02,15,1-30 days,Overdue,195000,0.1727,1.0,0
INV-03498,2023-01-12,2023-02-11,2023-03-12,BodyBuild Dist,Delhi,High Risk,Plant Protein,30,39625.74,0.0,39625.74,29,1-30 days,Overdue,165000,0.2402,1.0,0
INV-02600,2023-01-12,2023-02-11,2023-02-11,VitaWell Distributors,Ahmedabad,Low Risk,BCAA,30,40025.67,40025.67,0.0,0,Current,Paid,190000,0.2107,0.0,0
INV-04931,2023-01-12,2023-02-26,2023-03-02,NutriCare Plus,Nagpur,Low Risk,Whey Protein,45,13222.73,13222.73,0.0,0,Current,Paid,155000,0.0853,0.0,0
INV-03868,2023-01-12,2023-02-26,2023-02-27,NutriGo Stores,Hyderabad,Low Risk,Plant Protein,45,46320.75,46320.75,0.0,0,Current,Paid,145000,0.3195,0.0,0
INV-04554,2023-01-13,2023-02-27,2023-03-01,EliteSports Dist,Surat,Medium Risk,Creatine,45,16064.48,16064.48,0.0,0,Current,Paid,110000,0.146,0.0,0
INV-02249,2023-01-13,2023-02-12,2023-05-21,SportsFuel India,Mumbai,High Risk,Mass Gainer,30,9071.33,0.0,9071.33,98,90+ days,Overdue,80000,0.1134,0.9999,1
INV-04410,2023-01-13,2023-03-14,2023-03-16,SwiftNutrition,Jaipur,Low Risk,Mass Gainer,60,28985.96,28985.96,0.0,0,Current,Paid,175000,0.1656,0.0,0
INV-04113,2023-01-13,2023-02-12,2023-02-12,IronBody Retail,Kolkata,High Risk,Mass Gainer,30,8435.4,8435.4,0.0,0,Current,Paid,70000,0.1205,0.0,0
INV-02428,2023-01-13,2023-02-27,2023-03-02,PowerFit Stores,Delhi,Medium Risk,Whey Protein,45,53004.0,53004.0,0.0,0,Current,Paid,195000,0.2718,0.0,0
INV-02824,2023-01-13,2023-02-12,2023-02-12,ActiveLife Co,Bangalore,Medium Risk,Plant Protein,30,4977.36,4977.36,0.0,0,Current,Paid,100000,0.0498,0.0,0
INV-05236,2023-01-13,2023-02-27,2023-04-05,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,45,30124.54,0.0,30124.54,37,31-60 days,Overdue,125000,0.241,1.0,0
