text,label
"Greetings from Electronics Trading Point.
Order Details: EVO-PO-2516
*Product Details*
- *Product Name:* POS Payment Terminal
- *Quantity:* 4139 units
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 771 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Electronics Trading Point",Trading
"Subject: Production Materials for Warehouse, Mumbai
Order No: EVO-PO-3548
Please process for Warehouse, Mumbai:
- iPhone 15 Pro Max (Part Number: ID-514) - Qty: 2708
Regards, Factory Coordinator",Trading
"Subject: Urgent Order from Evolute Manufacturing Unit
Order Ref: PUR-1253
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Iron Support Plates | Quantity: 271 units
Delivery Address: Manufacturing Hub, Mumbai
Best, Procurement Manager Evolute Manufacturing Unit",Manufacturing
"Greetings from Chakan MIDC Factory.
Order Details: PUR-3520
*Product Details*
- *Product Name:* Pneumatic Valve Assembly
- *Quantity:* 1667 units
- *Product Name:* Machine Bolts - Grade 8
- *Quantity:* 502 units
Delivery: Sector 18, Pune
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Chakan MIDC Factory",Manufacturing
"Order No: PUR-9440
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 3798 units of ""FMCG Drinking Water Bulk Packets"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-7927
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 2261 units of ""Regional Hub Supply"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-2556
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 3439 units of ""Dispatch Logistics Route Plan"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-1865
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 3888 units of ""Dairy Milk Packs"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Production Materials for Unit 4, Chakan MIDC, Plant 1
Order No: PUR-8921
Please process for Unit 4, Chakan MIDC, Plant 1:
- Aluminum Housing Block (Part Number: ID-583) - Qty: 2437
Regards, Factory Coordinator",Manufacturing
"Greetings from Evolute Manufacturing Unit.
Order Details: PUR-3878
*Product Details*
- *Product Name:* Pneumatic Valve Assembly
- *Quantity:* 1442 units
- *Product Name:* Forged Steel Crankshaft Assembly
- *Quantity:* 183 units
Delivery: Manufacturing Hub, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Evolute Manufacturing Unit",Manufacturing
"Greetings from Chennai Distribution Point.
Order Details: PUR-3193
*Product Details*
- *Product Name:* Bulk Shipping Container Hub
- *Quantity:* 4283 units
- *Product Name:* Packaged Drinking Water
- *Quantity:* 1790 units
Delivery: Chennai Regional Warehouse (SR-04)
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Chennai Distribution Point",Distribution
"Greetings from Electronics Trading Point.
Order Details: EVO-PO-3334
*Product Details*
- *Product Name:* Mobile POS (mPOS) Device
- *Quantity:* 726 units
- *Product Name:* Handheld POS Terminal
- *Quantity:* 433 units
Delivery: Retail Center Alpha, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Electronics Trading Point",Trading
"Order No: PUR-5207
Subject: Regional Stock Replenishment for Unit 4, Chakan MIDC, Plant 1
This is a purchase request for 3391 units of ""Iron Support Plates"".
Shipping Address: Unit 4, Chakan MIDC, Plant 1
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Subject: Production Materials for Manufacturing Hub, Mumbai
Order No: PUR-6192
Please process for Manufacturing Hub, Mumbai:
- Cylindrical Bearing Kit (Part Number: ID-625) - Qty: 1879
Regards, Factory Coordinator",Manufacturing
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-5344
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Mobile POS (mPOS) Device | Quantity: 75 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Subject: Production Materials for Sector 18, Pune
Order No: PUR-3175
Please process for Sector 18, Pune:
- Machine Bolts (Part ID: MB-7741) (Part Number: ID-816) - Qty: 3076
Regards, Factory Coordinator",Manufacturing
"Subject: Production Materials for Sector 18, Pune
Order No: PUR-7617
Please process for Sector 18, Pune:
- Iron Plates (Part ID: IP-5521) (Part Number: ID-585) - Qty: 4000
Regards, Factory Coordinator",Manufacturing
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-2048
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Machine Bolts (Part ID: MB-7741) | Quantity: 289 units
Delivery Address: Unit 4, Chakan MIDC, Plant 1
Best, Procurement Manager Plant 1, Pune",Manufacturing
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-9542
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Forged Steel Crankshaft Assembly | Quantity: 4094 units
Delivery Address: Sector 18, Pune
Best, Procurement Manager Plant 1, Pune",Manufacturing
"Order No: PUR-5474
Subject: Regional Stock Replenishment for Chennai Regional Warehouse (SR-04)
This is a purchase request for 2913 units of ""Regional Hub Supply"".
Shipping Address: Chennai Regional Warehouse (SR-04)
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Evolute Manufacturing Unit
Order Ref: PUR-7128
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Iron Plates (Part ID: IP-5521) | Quantity: 2090 units
Delivery Address: Manufacturing Hub, Mumbai
Best, Procurement Manager Evolute Manufacturing Unit",Manufacturing
"Greetings from Chakan MIDC Factory.
Order Details: PUR-5114
*Product Details*
- *Product Name:* Iron Support Plates
- *Quantity:* 994 units
- *Product Name:* Pneumatic Valve Assembly
- *Quantity:* 1873 units
Delivery: Sector 18, Pune
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Chakan MIDC Factory",Manufacturing
"Order No: PUR-2834
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 1091 units of ""Packaged Drinking Water"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Greetings from Logistics Delta Hub.
Order Details: PUR-3238
*Product Details*
- *Product Name:* Dairy Milk Packs
- *Quantity:* 4069 units
- *Product Name:* Warehouse Inventory Shift
- *Quantity:* 454 units
Delivery: Logistics Hub Delta, Hyderabad
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Logistics Delta Hub",Distribution
"Subject: Urgent Order from Electronics Trading Point
Order Ref: EVO-PO-8025
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Handheld POS Terminal | Quantity: 1409 units
Delivery Address: Warehouse, Mumbai
Best, Procurement Manager Electronics Trading Point",Trading
"Subject: Production Materials for Unit 4, Chakan MIDC, Plant 1
Order No: PUR-9672
Please process for Unit 4, Chakan MIDC, Plant 1:
- Cylindrical Bearing Kit (Part Number: ID-802) - Qty: 174
Regards, Factory Coordinator",Manufacturing
"Order No: PUR-4990
Subject: Regional Stock Replenishment for Fulfillment Center Omega, Chennai
This is a purchase request for 3031 units of ""Snack Packs (Bulk)"".
Shipping Address: Fulfillment Center Omega, Chennai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-8770
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Hydraulic Cylinder Mount | Quantity: 965 units
Delivery Address: Manufacturing Hub, Mumbai
Best, Procurement Manager Plant 1, Pune",Manufacturing
"Subject: Urgent Order from Zenith Trading Co.
Order Ref: EVO-PO-8071
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Fingerprint Scanner Module | Quantity: 2088 units
Delivery Address: Warehouse, Mumbai
Best, Procurement Manager Zenith Trading Co.",Trading
"Order No: PUR-9569
Subject: Regional Stock Replenishment for Sector 18, Pune
This is a purchase request for 1566 units of ""Machine Bolts - Grade 8"".
Shipping Address: Sector 18, Pune
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Subject: Urgent Order from Plant 1, Pune
Order Ref: PUR-4771
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Iron Plates (Part ID: IP-5521) | Quantity: 857 units
Delivery Address: Unit 4, Chakan MIDC, Plant 1
Best, Procurement Manager Plant 1, Pune",Manufacturing
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-9347
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Smart Banking Kiosk | Quantity: 4196 units
Delivery Address: Warehouse, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Greetings from Global Retail Hub.
Order Details: EVO-PO-6369
*Product Details*
- *Product Name:* Fingerprint Scanner Module
- *Quantity:* 505 units
- *Product Name:* Mobile POS (mPOS) Device
- *Quantity:* 1697 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Global Retail Hub",Trading
"Greetings from Chakan MIDC Factory.
Order Details: PUR-9097
*Product Details*
- *Product Name:* Industrial Gear Shaft
- *Quantity:* 496 units
- *Product Name:* Hydraulic Cylinder Mount
- *Quantity:* 587 units
Delivery: Manufacturing Hub, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Chakan MIDC Factory",Manufacturing
"Greetings from Global Retail Hub.
Order Details: EVO-PO-9396
*Product Details*
- *Product Name:* Aadhaar Enabled Biometric Device
- *Quantity:* 4602 units
- *Product Name:* iPhone 15 Pro Max
- *Quantity:* 1694 units
Delivery: Electronics Mall Hub, Delhi
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Global Retail Hub",Trading
"Order No: PUR-8832
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 2345 units of ""Warehouse Inventory Shift"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-1707
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 1964 units of ""Warehouse Inventory Shift"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-7228
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 4218 units of ""Warehouse Inventory Shift"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-6325
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Fingerprint Scanner Module | Quantity: 4859 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Greetings from Evolute Manufacturing Unit.
Order Details: PUR-9975
*Product Details*
- *Product Name:* Iron Plates (Part ID: IP-5521)
- *Quantity:* 4686 units
- *Product Name:* Pneumatic Valve Assembly
- *Quantity:* 1191 units
Delivery: Sector 18, Pune
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Evolute Manufacturing Unit",Manufacturing
"Greetings from Global Retail Hub.
Order Details: EVO-PO-8937
*Product Details*
- *Product Name:* Aadhaar Enabled Biometric Device
- *Quantity:* 59 units
- *Product Name:* Smart Banking Kiosk
- *Quantity:* 780 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Global Retail Hub",Trading
"Order No: EVO-PO-8589
Subject: Regional Stock Replenishment for Electronics Mall Hub, Delhi
This is a purchase request for 3844 units of ""Aadhaar Enabled Biometric Device"".
Shipping Address: Electronics Mall Hub, Delhi
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Trading
"Subject: Urgent Order from Electronics Trading Point
Order Ref: EVO-PO-6937
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Smart Banking Kiosk | Quantity: 2182 units
Delivery Address: Retail Center Alpha, Mumbai
Best, Procurement Manager Electronics Trading Point",Trading
"Order No: PUR-4913
Subject: Regional Stock Replenishment for Logistics Hub Delta, Hyderabad
This is a purchase request for 2235 units of ""FMCG Drinking Water Bulk Packets"".
Shipping Address: Logistics Hub Delta, Hyderabad
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Distribution
"Order No: PUR-2593
Subject: Regional Stock Replenishment for Sector 18, Pune
This is a purchase request for 3880 units of ""Cylindrical Bearing Kit"".
Shipping Address: Sector 18, Pune
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Greetings from Zenith Trading Co..
Order Details: EVO-PO-1378
*Product Details*
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 2699 units
- *Product Name:* Samsung Galaxy S24 Ultra
- *Quantity:* 1829 units
Delivery: Warehouse, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Zenith Trading Co.",Trading
"Subject: Urgent Order from Evolute Manufacturing Unit
Order Ref: PUR-9684
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Iron Plates (Part ID: IP-5521) | Quantity: 844 units
Delivery Address: Unit 4, Chakan MIDC, Plant 1
Best, Procurement Manager Evolute Manufacturing Unit",Manufacturing
"Subject: Urgent Order from Global Retail Hub
Order Ref: EVO-PO-8715
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Fingerprint Scanner Module | Quantity: 2065 units
Delivery Address: Warehouse, Mumbai
Best, Procurement Manager Global Retail Hub",Trading
"Order No: PUR-6172
Subject: Regional Stock Replenishment for Manufacturing Hub, Mumbai
This is a purchase request for 3796 units of ""Cylindrical Bearing Kit"".
Shipping Address: Manufacturing Hub, Mumbai
Dispatch within 48 hours for bulk distribution.
Regards, Inventory Manager",Manufacturing
"Subject: Urgent Order from Electronics Trading Point
Order Ref: EVO-PO-7894
We would like to place an order for the following ready stock from Evolute.
Items:
* Product Name: Samsung Galaxy S24 Ultra | Quantity: 4952 units
Delivery Address: Electronics Mall Hub, Delhi
Best, Procurement Manager Electronics Trading Point",Trading
"Greetings from Chakan MIDC Factory.
Order Details: PUR-9361
*Product Details*
- *Product Name:* Iron Support Plates
- *Quantity:* 4108 units
- *Product Name:* Pneumatic Valve Assembly
- *Quantity:* 1361 units
Delivery: Manufacturing Hub, Mumbai
Payment Terms: 30 Days Credit.
Regards, Rahul Mehta, Chakan MIDC Factory",Manufacturing
